file name HJD fitMean fitMeanErr fitDepth fitDepthErr fitWidth fitWidthErr fitCont fitContErr fitResidual fitEQW fitIntegral fitIntegralErr centroid EQW halfmax FWHM LHM RHM EMAX FWEM LEM REM skewness skewErr kurtosis kurtErr
d10006 RUPsc 2459128.68006565 5186.053054 0.050769 -0.086069 0.011700 0.282918 0.033192 1.014277 0.005612 0.000597 0.060653 0.060179 0.010806 5186.059804 -0.004631 0.969282 0.758968 0.570137 0.429863 0.993856 0.829800 0.547643 0.452357 0.014512 0.017407 0.094032 0.032286
d10007 RUPsc 2459128.69413156 5186.084647 0.040861 -0.099186 0.009698 0.344836 0.037715 1.029782 0.006737 0.000476 0.083956 0.083254 0.012214 5186.297102 -0.011192 0.967012 0.594761 0.938057 0.061943 0.993402 0.815796 0.736289 0.263711 0.190985 0.012647 -0.229750 0.024970
d10008 RUPsc 2459128.70660055 5185.989303 0.045414 -0.096069 0.011519 0.260415 0.025015 1.016698 0.004855 0.000544 0.060969 0.061681 0.009476 5186.052712 -0.006215 0.959301 0.478358 0.754157 0.245843 0.991860 0.893084 0.491663 0.508337 0.249139 0.003392 -0.447114 0.026550
d10009 RUPsc 2459128.71934178 5185.917498 0.037203 -0.103026 0.010196 0.222380 0.016553 1.002767 0.003948 0.000418 0.058284 0.057270 0.007092 5185.896824 0.013024 0.949505 0.548115 0.362103 0.637897 0.989901 0.870944 0.394427 0.605573 -0.297468 0.016690 0.119523 0.032578
d10011 RUPsc 2459128.74350673 5185.966954 0.027159 -0.118433 0.008583 0.193229 0.009782 1.013054 0.002906 0.000189 0.056992 0.056624 0.005006 5185.973084 0.001302 0.951340 0.463982 0.486670 0.513330 0.990268 0.682795 0.483194 0.516806 0.057516 0.016305 -0.065725 0.017240
d10012 RUPsc 2459128.75597332 5185.999956 0.032745 -0.139472 0.011863 0.154718 0.010360 1.009953 0.003498 0.000352 0.051986 0.053557 0.005798 5186.032955 0.001640 0.940335 0.400164 0.594762 0.405238 0.988067 0.585051 0.500366 0.499634 0.314569 0.014530 -0.538627 0.018572
d10013 RUPsc 2459128.76848841 5186.034526 0.024997 -0.144445 0.009780 0.169852 0.008942 1.008950 0.002944 0.000235 0.060029 0.060952 0.005228 5186.027507 0.009877 0.932392 0.358446 0.488349 0.511651 0.986478 0.766305 0.516019 0.483981 -0.048982 0.010730 -0.341079 0.017566
d10014 RUPsc 2459128.78110323 5186.084532 0.027259 -0.161669 0.011354 0.168402 0.009117 1.014926 0.003445 0.000289 0.068922 0.067240 0.005963 5186.071490 0.012654 0.928167 0.348299 0.439670 0.560330 0.985633 0.699939 0.519455 0.480545 -0.051662 0.020282 -0.077985 0.015602
d10016 RUPsc 2459128.79886356 5186.123494 0.025327 -0.171500 0.011284 0.167884 0.008530 1.014204 0.003469 0.000300 0.070315 0.071160 0.005916 5186.125513 0.015362 0.919064 0.344250 0.523812 0.476188 0.983813 0.641562 0.456054 0.543946 0.060237 0.016606 -0.497026 0.019090
d10017 RUPsc 2459128.81127182 5186.214180 0.153570 -0.217843 0.084002 0.142198 0.044051 1.037006 0.024228 0.017049 0.069777 0.074877 0.037036 5186.398697 -0.001795 0.968013 0.525626 0.832805 0.167195 0.993603 0.585583 0.782823 0.217177 0.361561 0.013871 -0.443170 0.023395
d10018 RUPsc 2459128.82372869 5186.184975 0.027599 -0.187909 0.013268 0.156766 0.008753 1.016458 0.003790 0.000437 0.070172 0.072644 0.006539 5186.146868 0.014491 0.920988 0.392192 0.414455 0.585545 0.984198 0.554536 0.447151 0.552849 -0.344187 0.015497 -0.117473 0.022548
d10019 RUPsc 2459128.83609312 5186.210138 0.020716 -0.175393 0.009424 0.168463 0.007147 1.010942 0.002913 0.000266 0.072146 0.073262 0.005016 5186.209072 0.019794 0.923772 0.410731 0.510697 0.489303 0.984754 0.672131 0.508142 0.491858 -0.032411 0.016396 -0.245695 0.013541
d10021 RUPsc 2459128.85327511 5186.238660 0.026031 -0.193515 0.012756 0.174122 0.008812 1.017860 0.004137 0.000426 0.084541 0.082979 0.006896 5186.228554 0.025692 0.918037 0.427652 0.529162 0.470838 0.983607 0.657052 0.445878 0.554122 0.014101 0.015329 0.046377 0.040984
d10022 RUPsc 2459128.86571486 5186.239072 0.036633 -0.195056 0.017735 0.153007 0.011371 1.016888 0.005502 0.000843 0.079934 0.073568 0.008639 5186.239137 0.024055 0.910466 0.386428 0.451291 0.548709 0.982093 0.590106 0.503719 0.496281 -0.359535 0.021634 -0.257973 0.042054
d10023 RUPsc 2459128.87808305 5186.266511 0.025427 -0.191461 0.012791 0.170163 0.008181 1.023804 0.004254 0.000439 0.078511 0.079766 0.006566 5186.290396 0.014815 0.920880 0.385363 0.528260 0.471740 0.984176 0.503549 0.500305 0.499695 0.037632 0.019521 0.137910 0.048311
d10024 RUPsc 2459128.89039795 5186.297344 0.042337 -0.175525 0.018514 0.153393 0.012628 0.991465 0.005220 0.000926 0.072847 0.068070 0.009108 5186.300995 0.038334 0.904407 0.350163 0.487473 0.512527 0.980881 0.804829 0.524977 0.475023 -0.263648 0.024670 0.214291 0.016164
d10026 RUPsc 2459128.90731998 5186.354458 0.035313 -0.189628 0.016903 0.147201 0.010462 1.007807 0.005223 0.000863 0.072593 0.069427 0.007915 5186.371354 0.024592 0.906662 0.358145 0.543347 0.456653 0.981332 0.640214 0.400158 0.599842 0.266148 0.030280 0.083309 0.017113
d10027 BAD -9999.0 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000
d10028 RUPsc 2459128.93202967 5186.382024 0.039332 -0.192296 0.018964 0.160885 0.012020 1.016682 0.005352 0.001110 0.076923 0.076276 0.009437 5186.375466 0.020469 0.920199 0.359370 0.419874 0.580126 0.984040 0.609325 0.519764 0.480236 -0.131980 0.007170 -0.232513 0.028012
d10029 RUPsc 2459128.94441852 5186.373344 0.056040 -0.164682 0.023405 0.135721 0.016359 1.004602 0.006758 0.001721 0.062343 0.055768 0.010393 5186.379755 0.017254 0.914904 0.355719 0.387788 0.612212 0.982981 0.626081 0.599711 0.400289 -0.607993 0.013239 0.266339 0.042974
d20011 RUPsc 2459129.6419371 5186.196316 0.091637 -0.229417 0.055276 0.182893 0.031909 1.051054 0.017839 0.004324 0.087846 0.100067 0.029767 5185.920200 -0.004784 0.994750 0.623971 0.063181 0.936819 0.998950 0.627352 0.062840 0.937160 -0.506506 0.017706 -0.193406 0.019879
d20012 RUPsc 2459129.65414382 5186.285409 0.032364 -0.183347 0.014438 0.148189 0.009137 1.009708 0.004008 0.000368 0.070424 0.067450 0.006746 5186.283200 0.020875 0.908439 0.393162 0.510693 0.489307 0.981688 0.604809 0.516642 0.483358 -0.078810 0.013089 -0.565016 0.025391
d20013 RUPsc 2459129.6663502 5186.334793 0.018061 -0.209309 0.010227 0.171630 0.006461 1.025501 0.003242 0.000187 0.086811 0.087808 0.005416 5186.331577 0.020696 0.912392 0.398218 0.515806 0.484194 0.982478 0.625987 0.514753 0.485247 0.056848 0.027846 -0.079547 0.040151
d20014 RUPsc 2459129.6785567 5186.339067 0.020712 -0.188599 0.010411 0.164747 0.006733 1.018161 0.003177 0.000177 0.076767 0.076495 0.005254 5186.345867 0.019005 0.919737 0.389406 0.526407 0.473593 0.983947 0.587951 0.527761 0.472239 0.118885 0.016422 -0.103790 0.023415
d20016 RUPsc 2459129.69849967 5186.367699 0.023275 -0.183229 0.011191 0.167398 0.008176 1.013885 0.003502 0.000225 0.079041 0.075831 0.005930 5186.380307 0.024507 0.906664 0.353643 0.503824 0.496176 0.981333 0.640190 0.485118 0.514882 -0.105467 0.017762 -0.025238 0.054740
d20017 RUPsc 2459129.71070616 5186.383703 0.027636 -0.175852 0.012511 0.156328 0.008719 0.998518 0.003865 0.000281 0.071295 0.069011 0.006239 5186.387438 0.030885 0.910514 0.379172 0.441801 0.558199 0.982103 0.690796 0.542027 0.457973 -0.176152 0.007871 -0.368720 0.025258
d20018 RUPsc 2459129.72291266 5186.404790 0.028655 -0.181264 0.013315 0.159421 0.009155 1.012774 0.004082 0.000391 0.075320 0.071521 0.006669 5186.429175 0.022297 0.903409 0.298869 0.588126 0.411874 0.980682 0.613150 0.541056 0.458944 0.303676 0.012369 -0.153602 0.014428
d20019 RUPsc 2459129.73511938 5186.415872 0.036401 -0.176872 0.016380 0.160687 0.011942 1.012610 0.004879 0.000535 0.073808 0.070354 0.008354 5186.423533 0.020910 0.900984 0.329143 0.496119 0.503881 0.980197 0.604688 0.537620 0.462380 -0.215951 0.005773 -0.075510 0.031444
d20021 RUPsc 2459129.75371097 5186.446451 0.041128 -0.182732 0.019616 0.158586 0.012710 1.018420 0.005774 0.000898 0.074311 0.071325 0.009555 5186.419429 0.016276 0.910421 0.339078 0.370367 0.629633 0.982084 0.577426 0.400873 0.599127 -0.450114 0.018062 0.134521 0.034541
d20024 RUPsc 2459129.79033041 5186.368104 0.146665 -0.117365 0.045425 0.198340 0.056475 1.019217 0.015651 0.005206 0.055937 0.057250 0.027508 5186.163947 -0.007968 0.971932 0.666397 0.099415 0.900585 0.994386 0.900291 0.327817 0.672183 -0.373863 0.020365 -0.454863 0.028172
d20026 RUPsc 2459129.81356219 5186.366538 0.041036 -0.109087 0.011751 0.164520 0.013413 1.001719 0.003682 0.000261 0.048230 0.044909 0.006067 5186.365442 0.004866 0.946718 0.402593 0.487300 0.512700 0.989344 0.959706 0.512296 0.487704 -0.202524 0.015886 0.079103 0.025187
d20027 RUPsc 2459129.82576883 5186.302038 0.045514 -0.090012 0.011181 0.234925 0.021589 1.008293 0.004289 0.000278 0.053389 0.052569 0.008123 5186.275312 0.000340 0.954763 0.459859 0.400173 0.599827 0.990953 1.021492 0.600552 0.399448 -0.445684 0.010028 0.192051 0.015556
d20028 RUPsc 2459129.83797526 5186.218329 0.039279 -0.093186 0.010117 0.239428 0.019745 1.010806 0.003853 0.000241 0.058471 0.055328 0.007543 5186.215971 0.002046 0.951952 0.432628 0.511342 0.488658 0.990390 0.845137 0.496232 0.503768 0.022778 0.015645 -0.111937 0.023747
d20029 RUPsc 2459129.85018179 5186.156074 0.040013 -0.090368 0.009776 0.256280 0.022502 1.012118 0.004189 0.000246 0.057968 0.057357 0.007991 5186.160042 -0.001764 0.957222 0.644373 0.516785 0.483215 0.991444 0.740578 0.511487 0.488513 0.181834 0.020150 0.277033 0.026529
d20031 RUPsc 2459129.86773815 5186.059527 0.035875 -0.094569 0.009095 0.254010 0.019593 1.012739 0.003731 0.000228 0.060030 0.059455 0.007330 5186.083935 -0.000068 0.958261 0.542407 0.502890 0.497110 0.991652 0.886824 0.491892 0.508108 -0.011621 0.020962 0.026389 0.015400
d20032 RUPsc 2459129.87994471 5186.028362 0.022404 -0.112768 0.007013 0.203845 0.009195 1.010101 0.002456 0.000099 0.058714 0.057044 0.004383 5186.013534 0.005357 0.946744 0.430342 0.445724 0.554276 0.989349 0.907000 0.614854 0.385146 -0.113690 0.015571 0.080944 0.029992
d20033 RUPsc 2459129.89215131 5186.016009 0.041908 -0.102176 0.011399 0.220132 0.017964 1.013946 0.004141 0.000258 0.056307 0.055604 0.007686 5186.032685 -0.003255 0.955141 0.412082 0.520505 0.479495 0.991028 0.797521 0.559830 0.440170 0.303998 0.014277 0.002624 0.033349
d20034 RUPsc 2459129.90435769 5186.020645 0.031959 -0.120576 0.010528 0.232720 0.015387 1.015615 0.003937 0.000211 0.070993 0.069255 0.007585 5186.029148 0.008222 0.944972 0.497711 0.530551 0.469449 0.988994 0.819972 0.418772 0.581228 -0.007016 0.005189 0.317547 0.029216
d20036 RUPsc 2459129.92042646 5186.032205 0.027216 -0.123881 0.009017 0.188091 0.010598 1.011688 0.002968 0.000159 0.056583 0.057732 0.005314 5186.007349 0.002350 0.945116 0.413627 0.398116 0.601884 0.989023 0.668803 0.502336 0.497664 -0.082747 0.020932 -0.269115 0.041361
d20037 RUPsc 2459129.93263283 5186.060236 0.038890 -0.149182 0.016003 0.181902 0.014950 1.009267 0.005320 0.000614 0.063419 0.067396 0.009108 5186.150122 0.012226 0.942164 0.488062 0.729353 0.270647 0.988433 0.866240 0.499405 0.500595 0.398561 0.010168 -0.240514 0.028697
d20038 RUPsc 2459129.94483972 5186.087008 0.030662 -0.159601 0.012931 0.182211 0.011115 1.016984 0.004364 0.000402 0.072134 0.071678 0.007269 5186.054063 0.012497 0.929460 0.349947 0.455078 0.544922 0.985892 0.752758 0.468860 0.531140 -0.211427 0.012707 -0.068785 0.022406
d20039 RUPsc 2459129.95704625 5186.074923 0.028763 -0.158903 0.011902 0.165363 0.009686 1.015726 0.003728 0.000333 0.069041 0.064846 0.006166 5186.092753 0.012651 0.920025 0.339418 0.467330 0.532670 0.984005 0.598168 0.516674 0.483326 -0.073726 0.029960 0.197354 0.036385
d20040 RUPsc 2459129.96939146 5186.120949 0.030425 -0.163000 0.012472 0.156775 0.009498 1.017643 0.003817 0.000388 0.060495 0.062945 0.006143 5186.118985 0.002903 0.928820 0.380487 0.484598 0.515402 0.985764 0.557453 0.462732 0.537268 0.097387 0.011045 -0.626506 0.025210
d30009 RUPsc 2459130.64028516 5186.042001 0.036457 -0.092990 0.009071 0.256344 0.019955 1.012095 0.003928 0.000159 0.057210 0.059037 0.007368 5186.051983 -0.002497 0.969065 0.675073 0.515750 0.484250 0.993813 0.819061 0.507157 0.492843 -0.167367 0.030461 0.045963 0.057323
d30010 RUPsc 2459130.65249164 5186.002263 0.042619 -0.098480 0.010865 0.234852 0.019982 1.016485 0.004185 0.000314 0.055326 0.057033 0.007946 5185.960382 -0.008186 0.965933 0.542784 0.418957 0.581043 0.993187 0.795619 0.413748 0.586252 -0.103141 0.011521 -0.104926 0.042193
d30011 RUPsc 2459130.66469809 5186.016118 0.033406 -0.104600 0.009091 0.257093 0.018430 1.015360 0.003769 0.000211 0.065951 0.066388 0.007480 5186.033405 0.001525 0.962143 0.650980 0.556884 0.443116 0.992429 0.824215 0.507044 0.492956 0.006870 0.023818 0.059578 0.028104
d30012 RUPsc 2459130.67690456 5185.876664 0.185996 -0.097040 0.047964 0.216452 0.076691 1.013797 0.017837 0.003808 0.052677 0.051934 0.031583 5185.817699 -0.006168 0.954904 0.437130 0.138659 0.861341 0.990981 1.210991 0.465659 0.534341 -0.387615 0.020340 0.149296 0.027066
d30014 RUPsc 2459130.69785877 5186.003866 0.023747 -0.125051 0.007676 0.190466 0.008806 1.014405 0.002555 0.000109 0.057234 0.058855 0.004523 5186.021183 0.000105 0.948465 0.428329 0.482350 0.517650 0.989693 0.717463 0.472539 0.527461 0.052284 0.022628 -0.437100 0.012385
d30015 RUPsc 2459130.71256863 5186.019555 0.022085 -0.135743 0.007686 0.171195 0.007204 1.013321 0.002450 0.000123 0.057249 0.057484 0.004056 5186.007016 0.002946 0.938418 0.386564 0.411568 0.588432 0.987684 0.594226 0.512075 0.487925 -0.183295 0.013669 -0.243868 0.049683
d30016 RUPsc 2459130.72572549 5186.000112 0.068977 0.328862 0.051511 0.019244 0.003010 0.991198 0.005008 0.001699 0.106106 -0.016004 -0.003543 5186.857069 -0.037543 1.000536 0.215527 0.894184 0.105816 1.000107 0.215240 0.894042 0.105958 -0.700230 0.047415 4.360526 0.056873
d30017 RUPsc 2459130.73928094 5186.076197 0.028466 -0.143451 0.010485 0.159256 0.009069 1.008545 0.003174 0.000291 0.058966 0.056780 0.005261 5186.096217 0.009544 0.928969 0.332118 0.466635 0.533365 0.985794 0.673538 0.484613 0.515387 -0.036099 0.007386 -0.305706 0.020949
d30019 RUPsc 2459130.73928096 5186.143115 0.028033 -0.150693 0.010603 0.171112 0.009538 1.008869 0.003583 0.000330 0.065432 0.064066 0.005751 5186.147209 0.015405 0.925360 0.348429 0.420586 0.579414 0.985072 0.644069 0.532619 0.467381 0.124743 0.021719 0.029268 0.019796
d30020 RUPsc 2459130.76824627 5186.170374 0.032953 -0.163111 0.013863 0.182954 0.012030 0.995529 0.004570 0.000462 0.074974 0.075138 0.008074 5186.149797 0.037950 0.909848 0.375089 0.369689 0.630311 0.981970 0.921228 0.567445 0.432555 -0.266807 0.016135 -0.154635 0.020681
d30021 RUPsc 2459130.78122592 5186.218675 0.026095 -0.167303 0.011331 0.167322 0.008590 1.020303 0.003453 0.000370 0.067972 0.068773 0.005845 5186.198473 0.007295 0.934166 0.391716 0.459580 0.540420 0.986833 0.633263 0.556344 0.443656 -0.074752 0.025306 -0.180805 0.031100
d30022 RUPsc 2459130.79425149 5186.240608 0.032832 -0.183869 0.015239 0.165986 0.010433 1.016120 0.004713 0.000636 0.078029 0.075288 0.007831 5186.230578 0.021418 0.918182 0.373878 0.488037 0.511963 0.983636 0.777551 0.380945 0.619055 0.161392 0.026174 0.247300 0.030753
d30024 RUPsc 2459130.81058526 5186.281618 0.023999 -0.203821 0.012809 0.168787 0.008340 1.017813 0.004004 0.000446 0.085123 0.084724 0.006773 5186.265007 0.027075 0.911685 0.403252 0.447406 0.552594 0.982337 0.629426 0.556540 0.443460 -0.231088 0.017154 -0.049225 0.018657
d30025 RUPsc 2459130.82338734 5186.306579 0.030297 -0.175515 0.013382 0.153537 0.009248 1.010329 0.004120 0.000530 0.071636 0.066858 0.006496 5186.307915 0.021168 0.916278 0.391275 0.472784 0.527216 0.983256 0.701489 0.613356 0.386644 -0.212584 0.029685 0.425806 0.027843
d30026 RUPsc 2459130.83630117 5186.267709 0.040893 -0.179427 0.019589 0.214481 0.017137 0.977449 0.007016 0.001092 0.102370 0.098690 0.013352 5186.230120 0.087504 0.898252 0.479517 0.358211 0.641789 0.979650 1.198729 0.502885 0.497115 -0.612251 0.013106 -0.015415 0.026553
d30027 RUPsc 2459130.84899856 5186.300592 0.031114 -0.202563 0.015752 0.155951 0.009179 0.998121 0.004778 0.000750 0.084374 0.079333 0.007737 5186.314887 0.044293 0.908165 0.425363 0.467012 0.532988 0.981633 0.778739 0.436257 0.563743 -0.145488 0.018223 0.081801 0.049120
d30029 RUPsc 2459130.86505357 5186.375148 0.017147 -0.215412 0.009107 0.150281 0.004959 1.017572 0.002608 0.000256 0.082886 0.079744 0.004277 5186.358680 0.027220 0.898137 0.326420 0.463940 0.536060 0.979627 0.629129 0.573219 0.426781 -0.102331 0.017585 -0.144609 0.020175
d30030 RUPsc 2459130.87786209 5186.386912 0.031062 -0.180950 0.014314 0.158876 0.009622 1.009156 0.004223 0.000520 0.075705 0.071408 0.007114 5186.374368 0.025886 0.923724 0.412184 0.470654 0.529346 0.984745 0.629902 0.452004 0.547996 -0.388705 0.013137 -0.191016 0.040359
d30031 RUPsc 2459130.8907636 5186.398464 0.025015 -0.195060 0.012106 0.173362 0.008094 1.014518 0.003879 0.000356 0.083858 0.083551 0.006489 5186.390470 0.028812 0.912603 0.356766 0.442131 0.557869 0.982521 0.690614 0.524607 0.475393 0.052642 0.014681 0.173860 0.036964
d30032 RUPsc 2459130.90375034 5186.422664 0.030520 -0.176977 0.013610 0.170656 0.010208 1.015907 0.004351 0.000424 0.078074 0.074520 0.007260 5186.449515 0.020997 0.909146 0.368327 0.549908 0.450092 0.981829 0.578109 0.526035 0.473965 0.093657 0.031057 0.000860 0.033137
d30034 RUPsc 2459130.91988698 5186.430374 0.032049 -0.161232 0.013081 0.168242 0.010565 1.008714 0.004138 0.000344 0.071645 0.067407 0.006916 5186.427350 0.021818 0.920543 0.397383 0.443677 0.556323 0.984109 0.810545 0.538087 0.461913 -0.261593 0.012387 -0.124112 0.037558
d30035 RUPsc 2459130.93275218 5186.450633 0.026655 -0.158665 0.011245 0.200285 0.010239 1.018526 0.004057 0.000284 0.079632 0.078207 0.006834 5186.435291 0.016964 0.937331 0.491216 0.478418 0.521582 0.987466 0.728853 0.498953 0.501047 -0.232064 0.017045 0.031328 0.012686
d30036 RUPsc 2459130.9455227 5186.443198 0.030719 -0.141896 0.011396 0.210186 0.011898 1.006699 0.004179 0.000310 0.076880 0.074262 0.007297 5186.426819 0.027285 0.927128 0.419538 0.471606 0.528394 0.985426 1.040614 0.568211 0.431789 -0.195745 0.021349 0.159301 0.026859
d30037 RUPsc 2459130.95831972 5186.444572 0.034294 -0.135970 0.011996 0.188326 0.011743 1.009616 0.003973 0.000324 0.064737 0.063575 0.006868 5186.432624 0.012802 0.938020 0.398548 0.459552 0.540448 0.987604 0.758385 0.544729 0.455271 0.058929 0.015475 -0.154163 0.009874
d30039 RUPsc 2459130.9747265 5186.432287 0.040348 -0.124493 0.013446 0.188405 0.015878 1.018424 0.004298 0.000452 0.057300 0.057730 0.007909 5186.463091 -0.004126 0.946155 0.423485 0.607563 0.392437 0.989231 0.843207 0.408711 0.591289 0.355491 0.018490 0.253443 0.041736
d30040 RUPsc 2459130.98765724 5186.351745 0.046280 -0.102360 0.012506 0.204714 0.018552 1.014606 0.004425 0.000423 0.053543 0.051769 0.007875 5186.372898 -0.005684 0.967966 0.585673 0.586479 0.413521 0.993593 0.729739 0.524113 0.475887 0.084913 0.012227 0.334760 0.024644
d40043 RUPsc 2459131.63641884 5186.359768 0.024191 -0.195344 0.012115 0.163755 0.007899 1.017632 0.003598 0.000309 0.076422 0.078794 0.006191 5186.347878 0.018386 0.913135 0.366404 0.477602 0.522398 0.982627 0.659195 0.527003 0.472997 -0.063936 0.004115 -0.406306 0.011417
d40044 RUPsc 2459131.64916752 5186.373402 0.022276 -0.189926 0.010787 0.167394 0.006895 1.015203 0.003438 0.000221 0.076467 0.078499 0.005508 5186.388822 0.020678 0.920890 0.404330 0.542675 0.457325 0.984178 0.625465 0.517794 0.482206 0.166818 0.009528 -0.418682 0.027371
d40045 RUPsc 2459131.66193554 5186.383477 0.026157 -0.192398 0.012519 0.158910 0.007734 1.010516 0.003831 0.000334 0.077765 0.075840 0.006162 5186.401034 0.026764 0.914120 0.373779 0.543390 0.456610 0.982824 0.684882 0.470370 0.529630 0.131883 0.022744 0.003541 0.026505
d40046 RUPsc 2459131.67469849 5186.387129 0.033507 -0.185693 0.016278 0.181323 0.011822 1.020904 0.005331 0.000609 0.089754 0.082671 0.009032 5186.419157 0.027226 0.903197 0.334737 0.481767 0.518233 0.980639 0.731277 0.505563 0.494437 -0.023517 0.006763 0.017643 0.027443
d40048 RUPsc 2459131.6904976 5186.429355 0.024638 -0.189271 0.011447 0.162882 0.007038 1.016208 0.003418 0.000243 0.076609 0.076044 0.005652 5186.432703 0.020569 0.917145 0.380772 0.524191 0.475809 0.983429 0.559072 0.510057 0.489943 0.063272 0.016576 0.138391 0.031229
d40049 RUPsc 2459131.70319743 5186.457626 0.026297 -0.169111 0.011696 0.169293 0.008818 1.011807 0.003638 0.000254 0.072119 0.070926 0.006141 5186.460728 0.018928 0.924854 0.383006 0.426470 0.573530 0.984971 0.654505 0.479012 0.520988 -0.133692 0.026804 0.032305 0.049408
